1046
2089
3126
4152
5165
6161
7137
8090
9016
9914
10780
11610
12404
13158
13870
14538
15159
15733
16257
16730
17151
17518
17831
18090
18293
18440
18532
18569
18550
18477
18350
18170
17939
17657
17326
16947
16524
16056
15547
14999
14415
13795
13145
12465
11758
11028
10278
9510
8727
7933
7130
6321
5510
4699
3891
3089
2297
1516
749
0
-730
-1439
-2124
-2782
-3413
-4014
-4583
-5119
-5621
-6088
-6517
-6910
-7264
-7580
-7857
-8095
-8294
-8454
-8576
-8660
-8707
-8718
-8694
-8636
-8544
-8422
-8270
-8090
-7884
-7654
-7401
-7128
-6837
-6530
-6210
-5878
-5537
-5189
-4837
-4483
-4129
-3777
-3430
-3090
-2759
-2439
-2131
-1839
-1563
-1305
-1067
-850
-655
-484
-338
-217
-122
-54
-13
0
-13
-54
-122
-217
-338
-484
-655
-849
-1066
-1304
-1562
-1838
-2130
-2437
-2758
-3089
-3429
-3776
-4127
-4481
-4835
-5188
-5535
-5876
-6208
-6529
-6835
-7126
-7399
-7652
-7882
-8088
-8268
-8420
-8543
-8634
-8692
-8716
-8706
-8659
-8574
-8453
-8292
-8093
-7855
-7578
-7263
-6908
-6516
-6086
-5620
-5118
-4582
-4013
-3412
-2781
-2123
-1438
-729
0
750
1516
2297
3090
3891
4699
5510
6321
7130
7933
8727
9510
10278
11028
11758
12464
13144
13795
14414
14999
15547
16056
16523
16947
17325
17656
17938
18170
18349
18476
18549
18568
18532
18440
18292
18089
17830
17517
17150
16729
16256
15732
15158
14537
13869
13157
12403
11610
10779
9913
9015
8089
7136
6160
5164
4151
3125
2088
1045
0
